model,fold,slice_type,slice_value,window_count,mae,rmse,bias
cumulative_dose,2,fms_bin,5-10,12919,2.391207671191303,2.837379154999908,0.8795069726648987
cumulative_dose,2,fms_bin,10-15,5197,3.5462913108555565,4.219426320500051,-3.3584241684478178
cumulative_dose,2,fms_bin,15-20,3365,7.981273791623505,8.319081847758182,-7.981273791623505
cumulative_dose,2,missing_slice,complete_dynamic,36448,3.389832728660949,4.265201408994219,0.474433191666826
cumulative_dose,2,missing_slice,missing_dynamic,1913,4.569151364379819,5.368630774226886,1.7660463186564148
cumulative_dose,3,fms_bin,0-5,14824,3.1583218064844707,3.7836823143298397,3.038639673045437
cumulative_dose,3,fms_bin,5-10,14221,2.150802979840817,2.5293427941014475,0.5299102420520534
cumulative_dose,3,fms_bin,10-15,5931,3.627901866491881,4.220239684556027,-3.5887465319008798
cumulative_dose,3,fms_bin,15-20,3527,7.420636380871328,7.660786717597584,-7.420636380871328
cumulative_dose,3,missing_slice,complete_dynamic,36895,3.1742850394216005,3.9036147629468556,0.2213211933211722
cumulative_dose,3,missing_slice,missing_dynamic,1608,4.962658950048892,5.774327207542173,-1.8920631580684908
cumulative_dose,4,fms_bin,0-5,11863,2.8140009450920513,3.5234104970764903,2.5766931503325323
cumulative_dose,4,fms_bin,5-10,12509,2.166275485669864,2.655456975882239,-0.5831017956686817
cumulative_dose,4,fms_bin,10-15,7800,4.70210998911124,5.280644260304124,-4.698435802795948
cumulative_dose,4,fms_bin,15-20,6226,9.578924239237056,9.854774789928227,-9.578924239237056
cumulative_dose,4,missing_slice,complete_dynamic,36743,3.9806590816806775,5.144377486958197,-1.7962068031184788
cumulative_dose,4,missing_slice,missing_dynamic,1655,6.364904442438546,7.1767426064714,-4.238588838634894
static_dynamic,0,fms_bin,0-5,11791,2.355784170552627,3.0187679990583307,1.6472065287313837
static_dynamic,0,fms_bin,5-10,13072,2.3324905685834514,2.939731892625302,-0.6293154656631995
static_dynamic,0,fms_bin,10-15,7645,4.386831388769682,5.386962866202101,-4.316338782416421
static_dynamic,0,fms_bin,15-20,5946,9.243307186145895,9.625344048955393,-9.243307186145895
static_dynamic,0,missing_slice,complete_dynamic,36577,3.7965978335393213,5.070488331264918,-2.0554542785769265
static_dynamic,0,missing_slice,missing_dynamic,1877,4.207373151896034,5.30195355044784,-0.8422818112767118
static_dynamic,1,fms_bin,0-5,13179,5.086673955404627,5.905262087315648,4.88011876921211
static_dynamic,1,fms_bin,5-10,13820,3.8340353390501134,4.471461071637276,3.0975543181992817
static_dynamic,1,fms_bin,10-15,5788,2.4939250632162824,3.0900524502791655,0.0594818314438288
static_dynamic,1,fms_bin,15-20,5716,3.516218181837681,4.376747736808212,-2.8123622805693502
static_dynamic,1,missing_slice,complete_dynamic,36568,3.9622778994738073,4.7760142036886855,2.4013824106028
static_dynamic,1,missing_slice,missing_dynamic,1935,4.994629255437728,5.863666535967338,1.8492775145735236
static_dynamic,2,fms_bin,0-5,16880,3.0541807041026794,3.8652911922946136,2.4504410354610338
static_dynamic,2,fms_bin,5-10,12919,2.325716696189961,2.8287948439178887,0.37020202376809463
static_dynamic,2,fms_bin,10-15,5197,3.5687488326234775,4.1803416758321035,-3.2394416893568776
static_dynamic,2,fms_bin,15-20,3365,7.665266528327079,7.98596583977999,-7.665116746194473
static_dynamic,2,missing_slice,complete_dynamic,36448,3.190697141379875,4.046026650548448,0.018262955578636046
static_dynamic,2,missing_slice,missing_dynamic,1913,5.042542825552785,5.79904968190043,1.4908207570204108
static_dynamic,3,fms_bin,0-5,14824,2.871612851318229,3.8142904740291597,2.402894900839563
static_dynamic,3,fms_bin,5-10,14221,2.143498214664158,2.700911544819471,0.2390080287326414
static_dynamic,3,fms_bin,10-15,5931,3.42809604587452,4.1272120065281594,-3.2190773546786158
static_dynamic,3,fms_bin,15-20,3527,7.3423320676234685,7.783406109067413,-7.3423320676234685
static_dynamic,3,missing_slice,complete_dynamic,36895,2.9919553595928137,3.911434007257204,-0.0454978671963379
static_dynamic,3,missing_slice,missing_dynamic,1608,5.529680893714748,6.5810577681138085,-2.6683221369685226
static_dynamic,4,fms_bin,0-5,11863,2.4431411091442063,3.1827594661219885,1.8983548463890687
static_dynamic,4,fms_bin,5-10,12509,2.2320997745855284,2.7924573800568666,-0.6137743473263827
static_dynamic,4,fms_bin,10-15,7800,4.207090242875692,4.8835096398350775,-3.978994433379326
static_dynamic,4,fms_bin,15-20,6226,7.769063638321579,8.4775481814903,-7.71755698681299
static_dynamic,4,missing_slice,complete_dynamic,36743,3.5266049770218144,4.64418699867866,-1.6279198939463153
static_dynamic,4,missing_slice,missing_dynamic,1655,5.143061325665327,5.955478816261552,-2.675846214488914
static_dose,0,fms_bin,0-5,11791,2.3632407641604942,3.048364864474912,1.4978399213291935
static_dose,0,fms_bin,5-10,13072,2.567639725207553,3.168664160510139,-0.9502321059109969
static_dose,0,fms_bin,10-15,7645,4.826059536227532,5.713077555756345,-4.66274969096742
static_dose,0,fms_bin,15-20,5946,9.25673661844882,9.719875704341398,-9.25673661844882
static_dose,0,missing_slice,complete_dynamic,36577,3.9699564177491897,5.216312257836555,-2.2569217312348027
static_dose,0,missing_slice,missing_dynamic,1877,4.345148393113243,5.502991500365495,-1.543023299650112
static_dose,1,fms_bin,0-5,13179,3.909332595533237,4.979568208544415,3.6825523043424626
static_dose,1,fms_bin,5-10,13820,3.636840125883885,4.630152852585245,1.5445322566844966
static_dose,1,fms_bin,10-15,5788,3.820902448011087,4.642418093349061,-2.083839293196025
static_dose,1,fms_bin,15-20,5716,4.564303540157388,5.678089456528544,-3.1302784187047945
static_dose,1,missing_slice,complete_dynamic,36568,3.825385340561777,4.852037211701748,1.0568069168526433
static_dose,1,missing_slice,missing_dynamic,1935,5.21988428279719,6.06608082367849,0.6607462534916801
static_dose,2,fms_bin,0-5,16880,3.0191384830154586,3.860488344383517,2.7635886314876767
static_dose,2,fms_bin,5-10,12919,2.2158865430645,3.0638882023283474,0.5205741398603391
static_dose,2,fms_bin,10-15,5197,4.075302098975036,4.673314849918359,-3.2818014302895073
static_dose,2,fms_bin,15-20,3365,7.8376802226940905,8.20761069754399,-7.7737974827923715
static_dose,2,missing_slice,complete_dynamic,36448,3.2042881065347544,4.150583283858432,0.1474195210123312
static_dose,2,missing_slice,missing_dynamic,1913,5.412097174025804,6.670785684279773,2.5024444054884243
static_dose,3,fms_bin,0-5,14824,2.7522365066337944,3.728436261300337,2.515270081910124
static_dose,3,fms_bin,5-10,14221,2.1612799761049457,2.7832297381879934,-0.010766882383113387
static_dose,3,fms_bin,10-15,5931,3.9898932263106888,4.56836472801524,-3.347768476247647
static_dose,3,fms_bin,15-20,3527,7.01222116483451,7.764482982575967,-6.9292296580832975
static_dose,3,missing_slice,complete_dynamic,36895,2.996781474350671,3.9429483932944986,-0.1742316240495517
static_dose,3,missing_slice,missing_dynamic,1608,5.823771636803352,7.011227091282199,-0.45614689521825136
static_dose,4,fms_bin,0-5,11863,2.377134096601867,3.097547123578833,2.0452347537457896
static_dose,4,fms_bin,5-10,12509,2.483569586440922,3.052127758160786,-0.7327499457930039
static_dose,4,fms_bin,10-15,7800,4.735595266245879,5.39600912513446,-4.413851267596086
static_dose,4,fms_bin,15-20,6226,8.200559429520393,8.894095060374235,-7.90697142689549
static_dose,4,missing_slice,complete_dynamic,36743,3.7426761908670763,4.881046276126181,-1.7277491578296789
static_dose,4,missing_slice,missing_dynamic,1655,5.887666796773582,6.713018428018109,-3.0679793795790196
static_dynamic_dose,0,fms_bin,0-5,11791,2.2599516607166668,2.920762906309215,1.7031585261939417
static_dynamic_dose,0,fms_bin,5-10,13072,2.1755529360865205,2.686308145533688,-0.6729280518569797
static_dynamic_dose,0,fms_bin,10-15,7645,4.388085671887046,5.134082368041603,-4.2931885699652
static_dynamic_dose,0,fms_bin,15-20,5946,9.077215656743402,9.46399590931635,-9.077215656743402
static_dynamic_dose,0,missing_slice,complete_dynamic,36577,3.6854540730762673,4.8928066397046,-1.9934334654354542
static_dynamic_dose,0,missing_slice,missing_dynamic,1877,4.157220904472729,5.331859244721091,-1.3826895890619504
static_dynamic_dose,1,fms_bin,0-5,13179,4.393105522960185,5.496470367319915,4.192715381898884
static_dynamic_dose,1,fms_bin,5-10,13820,3.880468464661093,4.817008360070262,2.3521428641594957
static_dynamic_dose,1,fms_bin,10-15,5788,3.6146329427556325,4.355207236283056,-1.1683588510310972
static_dynamic_dose,1,fms_bin,15-20,5716,4.318143610190144,5.199628768712267,-2.0847078205573135
static_dynamic_dose,1,missing_slice,complete_dynamic,36568,4.015202762516576,4.986057675766795,1.8010860553119894
static_dynamic_dose,1,missing_slice,missing_dynamic,1935,5.323453021973602,6.1858491311024,1.6649326087892518
static_dynamic_dose,2,fms_bin,0-5,16880,2.8222501876004817,3.664194244612902,2.447441948703998
